FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender,Day_of_Week,Hour
FIR04818,6,4,12.837373,77.679871,2024-08-11,1900-01-01 00:33:51,0,0,70,0,3,0
FIR04819,2,3,12.92409,77.675439,2024-12-21,1900-01-01 22:20:05,2,1,24,2,2,22
FIR04820,6,16,12.987627,77.607265,2025-08-11,1900-01-01 06:38:23,0,2,53,2,1,6
FIR04821,8,15,12.991587,77.551715,2024-09-12,1900-01-01 07:11:10,1,2,35,2,4,7
FIR04822,5,6,13.031413,77.592576,2026-03-13,1900-01-01 20:50:27,0,2,39,2,0,20
FIR04823,6,17,12.969318,77.750505,2026-03-25,1900-01-01 15:59:41,0,0,38,2,6,15
FIR04824,0,11,12.971089,77.60452,2025-02-14,1900-01-01 08:28:07,2,0,64,1,0,8
FIR04825,7,13,13.008005,77.567251,2026-07-22,1900-01-01 14:57:26,0,0,46,1,6,14
FIR04826,2,0,12.912167,77.607667,2025-07-23,1900-01-01 16:00:53,2,2,31,2,6,16
FIR04827,2,14,12.958906,77.697009,2025-10-02,1900-01-01 17:15:45,2,2,26,1,4,17
FIR04828,0,14,12.959402,77.695281,2026-01-25,1900-01-01 21:16:20,2,1,20,2,3,21
FIR04829,2,10,12.936569,77.623285,2025-08-08,1900-01-01 19:05:53,2,1,22,2,0,19
FIR04830,8,7,12.975455,77.638904,2025-04-11,1900-01-01 18:17:56,1,2,68,0,0,18
FIR04831,3,8,12.925542,77.593861,2026-05-27,1900-01-01 15:05:11,2,2,36,2,6,15
FIR04832,6,17,12.973559,77.75189,2025-10-12,1900-01-01 16:11:39,0,0,26,0,3,16
FIR04833,3,17,12.969181,77.752879,2025-12-05,1900-01-01 01:47:39,2,2,40,0,0,1
FIR04834,2,14,12.958525,77.701637,2025-08-30,1900-01-01 00:24:25,2,1,38,1,2,0
FIR04835,3,7,12.973972,77.643557,2025-07-17,1900-01-01 21:49:07,2,1,60,0,4,21
FIR04836,7,11,12.975597,77.600332,2025-06-17,1900-01-01 16:12:58,0,1,65,2,5,16
FIR04837,7,11,12.973424,77.607863,2026-01-05,1900-01-01 18:57:45,0,1,51,2,1,18
FIR04838,4,4,12.838849,77.677096,2025-04-04,1900-01-01 11:53:27,2,2,60,0,0,11
FIR04839,9,2,12.943954,77.566423,2026-02-16,1900-01-01 03:42:55,1,1,38,1,1,3
FIR04840,9,3,12.924913,77.677208,2024-09-05,1900-01-01 15:44:52,1,2,66,1,4,15
FIR04841,0,9,13.012836,77.695171,2024-09-22,1900-01-01 07:04:34,2,1,33,0,3,7
FIR04842,7,2,12.945233,77.573714,2025-01-06,1900-01-01 15:28:11,0,0,47,0,1,15
FIR04843,1,4,12.837725,77.677452,2025-12-06,1900-01-01 22:39:31,2,0,29,1,2,22
FIR04844,3,16,12.98667,77.600734,2025-05-28,1900-01-01 02:08:41,2,1,51,2,6,2
FIR04845,0,15,12.991898,77.55126,2024-10-27,1900-01-01 14:58:16,2,2,39,1,3,14
FIR04846,2,17,12.973884,77.748377,2026-03-16,1900-01-01 03:53:52,2,1,47,0,1,3
FIR04847,7,0,12.921531,77.611082,2025-01-25,1900-01-01 10:30:27,0,2,52,0,2,10
FIR04848,7,3,12.928328,77.677967,2026-03-24,1900-01-01 19:22:30,0,2,21,2,5,19
FIR04849,2,13,13.003275,77.568493,2025-02-26,1900-01-01 23:55:46,2,0,59,0,6,23
FIR04850,2,5,12.908536,77.651736,2025-01-15,1900-01-01 23:26:38,2,0,43,2,6,23
FIR04851,0,5,12.913252,77.646185,2026-06-12,1900-01-01 23:56:55,2,0,22,1,0,23
FIR04852,3,2,12.944448,77.568874,2026-01-06,1900-01-01 03:00:27,2,0,27,2,5,3
FIR04853,4,17,12.966145,77.749335,2025-08-10,1900-01-01 13:12:40,2,2,42,2,3,13
FIR04854,0,10,12.939526,77.627198,2025-12-24,1900-01-01 07:44:42,2,0,35,1,6,7
FIR04855,2,14,12.954573,77.692531,2026-05-23,1900-01-01 00:15:45,2,2,66,2,2,0
FIR04856,9,12,12.975044,77.569311,2025-09-01,1900-01-01 23:14:33,1,0,68,2,1,23
FIR04857,5,1,12.921985,77.568591,2025-02-24,1900-01-01 03:07:47,0,2,22,0,1,3
FIR04858,5,18,13.097862,77.59895,2025-12-24,1900-01-01 14:30:07,0,0,24,1,6,14
FIR04859,3,16,12.981765,77.603109,2025-05-28,1900-01-01 20:30:24,2,1,69,2,6,20
FIR04860,1,10,12.937537,77.628758,2026-02-02,1900-01-01 01:26:49,2,2,42,2,1,1
FIR04861,2,13,13.002527,77.572238,2025-08-25,1900-01-01 12:20:28,2,0,48,1,1,12
FIR04862,0,6,13.038146,77.593441,2026-05-11,1900-01-01 00:28:34,2,2,56,1,1,0
FIR04863,5,2,12.94058,77.573222,2026-03-19,1900-01-01 01:19:56,0,2,54,1,4,1
FIR04864,0,0,12.913301,77.605328,2025-06-22,1900-01-01 05:10:53,2,1,46,2,3,5
FIR04865,3,11,12.97084,77.602303,2025-04-23,1900-01-01 00:12:35,2,2,21,0,6,0
FIR04866,0,2,12.938792,77.573938,2024-08-09,1900-01-01 07:44:15,2,1,40,2,0,7
FIR04867,3,10,12.932791,77.629333,2026-07-12,1900-01-01 10:03:26,2,2,18,0,3,10
FIR04868,6,10,12.933765,77.62001,2026-07-21,1900-01-01 09:51:36,0,0,43,2,5,9
FIR04869,3,14,12.959987,77.698196,2026-05-23,1900-01-01 02:41:43,2,2,68,2,2,2
FIR04870,5,2,12.945002,77.575663,2025-02-08,1900-01-01 01:56:54,0,1,30,1,2,1
FIR04871,1,17,12.965464,77.75118,2025-06-17,1900-01-01 22:43:38,2,2,55,2,5,22
FIR04872,8,12,12.982292,77.570065,2025-08-08,1900-01-01 14:28:22,1,1,33,1,0,14
FIR04873,1,17,12.964919,77.754002,2025-01-09,1900-01-01 10:26:01,2,0,23,0,4,10
FIR04874,7,10,12.939439,77.620981,2024-12-31,1900-01-01 20:07:16,0,2,60,1,5,20
FIR04875,9,11,12.979873,77.602753,2026-01-23,1900-01-01 23:49:04,1,0,18,1,0,23
FIR04876,2,14,12.963807,77.697358,2026-03-14,1900-01-01 20:42:22,2,2,56,2,2,20
FIR04877,7,10,12.938228,77.623834,2025-05-25,1900-01-01 10:46:33,0,0,37,1,3,10
FIR04878,3,5,12.913285,77.645074,2026-07-12,1900-01-01 05:00:41,2,0,50,1,3,5
FIR04879,1,9,13.008598,77.696369,2026-04-10,1900-01-01 14:47:22,2,2,47,2,0,14
FIR04880,5,13,13.000232,77.570811,2025-08-06,1900-01-01 17:47:58,0,0,70,0,6,17
FIR04881,9,11,12.976712,77.600849,2025-02-09,1900-01-01 17:16:22,1,2,59,2,3,17
FIR04882,5,12,12.979733,77.56714,2025-06-19,1900-01-01 00:15:34,0,1,56,1,4,0
FIR04883,3,8,12.927433,77.593496,2025-11-09,1900-01-01 12:40:13,2,2,62,2,3,12
FIR04884,4,6,13.040753,77.59405,2025-03-17,1900-01-01 19:03:11,2,0,47,0,1,19
FIR04885,4,3,12.924939,77.675795,2026-03-28,1900-01-01 20:39:49,2,0,51,2,2,20
FIR04886,9,0,12.91272,77.61023,2025-12-08,1900-01-01 07:15:35,1,1,42,2,1,7
FIR04887,2,5,12.907798,77.651479,2025-12-04,1900-01-01 11:02:38,2,0,60,0,4,11
FIR04888,0,4,12.838963,77.68077,2026-03-17,1900-01-01 15:40:16,2,2,38,2,5,15
FIR04889,8,4,12.844296,77.681455,2025-01-16,1900-01-01 15:25:40,1,2,65,0,4,15
FIR04890,7,4,12.841229,77.672879,2025-07-29,1900-01-01 05:49:21,0,1,52,0,5,5
FIR04891,6,11,12.976478,77.603837,2025-03-23,1900-01-01 11:21:16,0,2,25,1,3,11
FIR04892,3,2,12.943261,77.575592,2025-06-02,1900-01-01 03:54:05,2,1,54,0,1,3
FIR04893,9,1,12.915651,77.574746,2024-08-05,1900-01-01 19:42:38,1,0,34,2,1,19
FIR04894,3,2,12.94291,77.575116,2026-04-11,1900-01-01 02:13:03,2,2,38,1,2,2
FIR04895,1,18,13.104178,77.594092,2025-01-01,1900-01-01 06:13:55,2,0,46,0,6,6
FIR04896,1,12,12.974941,77.568843,2026-03-13,1900-01-01 02:17:45,2,2,48,2,0,2
FIR04897,5,8,12.929808,77.594597,2026-05-31,1900-01-01 04:55:13,0,0,44,2,3,4
FIR04898,6,6,13.033778,77.592776,2025-02-27,1900-01-01 20:37:05,0,1,63,1,4,20
FIR04899,1,3,12.924328,77.677273,2024-10-02,1900-01-01 02:59:15,2,0,63,2,6,2
FIR04900,2,8,12.924168,77.588916,2025-10-01,1900-01-01 23:21:33,2,1,69,2,6,23
FIR04901,1,17,12.972291,77.749287,2026-07-20,1900-01-01 00:52:20,2,1,27,0,1,0
FIR04902,6,15,12.98791,77.55057,2025-10-05,1900-01-01 13:05:24,0,1,40,0,3,13
FIR04903,8,12,12.977393,77.573764,2025-02-22,1900-01-01 05:29:13,1,0,26,2,2,5
FIR04904,9,6,13.033597,77.594726,2024-08-08,1900-01-01 17:50:31,1,0,59,1,4,17
FIR04905,0,6,13.032568,77.593296,2025-09-21,1900-01-01 18:38:25,2,2,43,2,3,18
FIR04906,0,17,12.974458,77.747661,2025-01-19,1900-01-01 02:18:59,2,0,46,1,3,2
FIR04907,6,13,13.005623,77.565925,2026-07-02,1900-01-01 08:31:14,0,1,69,0,4,8
FIR04908,1,13,13.003131,77.571379,2026-02-26,1900-01-01 22:54:22,2,2,29,2,4,22
FIR04909,1,4,12.843014,77.680317,2026-03-27,1900-01-01 09:08:44,2,1,67,2,0,9
FIR04910,0,13,13.007236,77.571931,2025-06-22,1900-01-01 07:03:40,2,2,41,2,3,7
FIR04911,5,0,12.914722,77.605271,2025-11-28,1900-01-01 00:45:10,0,2,20,0,0,0
FIR04912,3,8,12.925491,77.598578,2025-07-21,1900-01-01 22:06:16,2,2,29,1,1,22
FIR04913,0,11,12.977541,77.605623,2026-02-09,1900-01-01 05:25:38,2,0,28,2,1,5
FIR04914,5,16,12.987013,77.603137,2026-03-03,1900-01-01 11:05:23,0,1,48,2,5,11
FIR04915,4,15,12.989607,77.554547,2024-10-11,1900-01-01 23:55:28,2,1,43,2,0,23
FIR04916,8,11,12.971024,77.609142,2026-05-14,1900-01-01 15:51:36,1,2,45,2,4,15
FIR04917,3,12,12.975098,77.568128,2025-01-22,1900-01-01 04:46:06,2,1,25,0,6,4
FIR04918,3,14,12.95853,77.69585,2025-09-17,1900-01-01 00:04:23,2,1,56,0,6,0
FIR04919,8,13,13.005918,77.573882,2024-08-22,1900-01-01 20:18:26,1,1,31,1,4,20
FIR04920,4,14,12.954868,77.694376,2024-10-04,1900-01-01 12:50:38,2,2,50,2,0,12
FIR04921,1,17,12.97245,77.753974,2025-11-29,1900-01-01 17:45:55,2,1,46,0,2,17
FIR04922,7,8,12.920775,77.589629,2025-10-10,1900-01-01 08:31:27,0,0,35,2,0,8
FIR04923,7,4,12.838352,77.67675,2025-01-13,1900-01-01 18:07:44,0,2,68,2,1,18
FIR04924,9,17,12.970575,77.746866,2026-07-02,1900-01-01 04:32:47,1,2,57,0,4,4
FIR04925,5,1,12.914031,77.57138,2024-10-25,1900-01-01 22:20:48,0,1,39,2,0,22
FIR04926,1,0,12.914053,77.612732,2026-03-31,1900-01-01 10:09:43,2,2,32,2,5,10
FIR04927,9,16,12.983871,77.59972,2026-06-23,1900-01-01 18:10:18,1,0,38,0,5,18
FIR04928,8,6,13.033348,77.599855,2026-04-09,1900-01-01 14:35:51,1,1,39,0,4,14
FIR04929,5,9,13.011,77.696882,2025-08-14,1900-01-01 03:47:50,0,2,45,0,4,3
FIR04930,8,9,13.007789,77.697256,2026-04-01,1900-01-01 01:03:13,1,0,61,0,6,1
FIR04931,2,10,12.936393,77.622386,2025-06-07,1900-01-01 21:08:07,2,1,70,2,2,21
FIR04932,9,14,12.956094,77.700376,2026-01-18,1900-01-01 00:38:23,1,0,61,2,3,0
FIR04933,3,1,12.917437,77.576251,2025-05-13,1900-01-01 16:38:58,2,1,25,1,5,16
FIR04934,1,10,12.931428,77.62935,2026-04-18,1900-01-01 21:46:09,2,0,66,0,2,21
FIR04935,6,12,12.974675,77.573862,2024-10-08,1900-01-01 07:02:50,0,1,23,1,5,7
FIR04936,9,2,12.945761,77.566466,2025-10-08,1900-01-01 09:23:51,1,0,24,0,6,9
FIR04937,9,8,12.929974,77.595179,2024-09-20,1900-01-01 12:47:31,1,0,41,1,0,12
FIR04938,1,14,12.961873,77.693752,2025-07-25,1900-01-01 20:01:18,2,0,21,1,0,20
FIR04939,4,4,12.837737,77.674851,2025-08-17,1900-01-01 17:33:12,2,2,24,1,3,17
FIR04940,5,14,12.958141,77.700706,2025-11-01,1900-01-01 08:03:46,0,0,45,2,2,8
FIR04941,5,5,12.907173,77.646359,2025-12-09,1900-01-01 07:02:16,0,2,35,0,5,7
FIR04942,3,4,12.841524,77.678466,2025-08-07,1900-01-01 20:45:59,2,2,56,0,4,20
FIR04943,9,9,13.005651,77.699755,2024-11-24,1900-01-01 07:28:00,1,0,47,0,3,7
FIR04944,0,15,12.992106,77.550147,2025-01-11,1900-01-01 05:43:09,2,1,49,1,2,5
FIR04945,7,11,12.976007,77.60314,2025-09-21,1900-01-01 19:58:54,0,1,33,1,3,19
FIR04946,2,8,12.924151,77.59356,2024-09-02,1900-01-01 08:46:01,2,1,70,2,1,8
FIR04947,6,8,12.922249,77.590788,2026-06-04,1900-01-01 08:18:09,0,1,56,2,4,8
FIR04948,4,14,12.962468,77.702334,2025-11-17,1900-01-01 04:25:31,2,0,40,1,1,4
FIR04949,0,11,12.972602,77.604121,2025-07-11,1900-01-01 16:33:02,2,0,54,1,0,16
FIR04950,1,0,12.912828,77.610995,2025-07-11,1900-01-01 05:10:26,2,0,59,1,0,5
FIR04951,4,7,12.980809,77.638966,2025-03-23,1900-01-01 10:23:19,2,1,23,0,3,10
FIR04952,7,15,12.987037,77.557369,2025-07-15,1900-01-01 01:03:29,0,0,41,1,5,1
FIR04953,3,1,12.913668,77.572402,2024-10-04,1900-01-01 23:47:43,2,1,18,0,0,23
FIR04954,2,8,12.920345,77.594622,2025-12-06,1900-01-01 23:37:10,2,1,61,2,2,23
FIR04955,1,0,12.911616,77.607631,2026-07-19,1900-01-01 00:09:43,2,1,70,0,3,0
FIR04956,6,5,12.915529,77.644277,2026-05-31,1900-01-01 13:48:13,0,2,62,2,3,13
FIR04957,6,4,12.83733,77.677424,2024-10-21,1900-01-01 12:40:32,0,1,51,0,1,12
FIR04958,2,6,13.037696,77.595744,2025-03-23,1900-01-01 05:22:04,2,1,35,0,3,5
FIR04959,0,7,12.9811,77.643712,2026-02-27,1900-01-01 11:44:56,2,0,22,1,0,11
FIR04960,2,12,12.981976,77.571756,2024-11-08,1900-01-01 23:28:36,2,2,58,0,0,23
FIR04961,3,10,12.933197,77.62308,2025-03-21,1900-01-01 19:51:22,2,2,46,2,0,19
FIR04962,8,13,13.004593,77.572773,2025-07-24,1900-01-01 02:48:29,1,2,42,1,4,2
FIR04963,6,5,12.912181,77.651451,2025-04-19,1900-01-01 23:53:52,0,1,56,0,2,23
FIR04964,8,8,12.924436,77.592296,2025-08-11,1900-01-01 03:06:08,1,2,57,2,1,3
FIR04965,8,3,12.931566,77.67474,2026-04-19,1900-01-01 19:56:21,1,1,69,2,3,19
FIR04966,5,11,12.971772,77.608579,2026-01-08,1900-01-01 08:25:26,0,1,26,0,4,8
FIR04967,4,3,12.932102,77.672793,2025-01-15,1900-01-01 09:38:58,2,2,26,0,6,9
FIR04968,0,8,12.925227,77.591337,2025-09-16,1900-01-01 12:43:36,2,0,21,1,5,12
FIR04969,1,16,12.986235,77.60063,2024-10-31,1900-01-01 01:38:11,2,2,46,1,4,1
FIR04970,9,12,12.982477,77.570076,2025-07-12,1900-01-01 15:50:41,1,2,37,0,2,15
FIR04971,9,15,12.98976,77.554225,2025-06-24,1900-01-01 05:37:52,1,2,64,1,5,5
FIR04972,8,10,12.93241,77.619731,2024-11-17,1900-01-01 13:17:07,1,2,41,1,3,13
FIR04973,1,2,12.939548,77.571363,2024-10-29,1900-01-01 16:33:58,2,1,30,1,5,16
FIR04974,0,6,13.040219,77.594659,2026-02-19,1900-01-01 23:50:11,2,0,23,0,4,23
FIR04975,0,15,12.994347,77.552198,2026-04-24,1900-01-01 14:46:16,2,2,68,1,0,14
FIR04976,8,7,12.9802,77.643603,2026-02-07,1900-01-01 05:49:06,1,0,24,0,2,5
FIR04977,7,13,13.003168,77.57367,2024-08-29,1900-01-01 10:48:29,0,0,29,1,4,10
FIR04978,9,8,12.921622,77.597077,2024-07-24,1900-01-01 05:01:29,1,0,25,0,6,5
FIR04979,0,7,12.978997,77.63651,2024-12-08,1900-01-01 02:42:16,2,0,41,0,3,2
FIR04980,4,9,13.008535,77.691571,2025-02-01,1900-01-01 08:36:51,2,2,64,2,2,8
FIR04981,6,1,12.919675,77.569986,2025-08-08,1900-01-01 13:40:10,0,2,53,0,0,13
FIR04982,4,8,12.920438,77.596109,2025-07-01,1900-01-01 07:07:47,2,2,52,2,5,7
FIR04983,4,1,12.914749,77.57294,2025-10-07,1900-01-01 03:30:13,2,0,44,0,5,3
FIR04984,7,17,12.972819,77.748778,2024-09-20,1900-01-01 16:26:50,0,0,35,0,0,16
FIR04985,8,12,12.97687,77.574738,2024-12-22,1900-01-01 09:57:50,1,1,55,0,3,9
FIR04986,1,8,12.927809,77.598265,2024-12-27,1900-01-01 08:33:16,2,0,57,0,0,8
FIR04987,1,13,13.006049,77.566477,2024-12-21,1900-01-01 07:43:55,2,1,22,2,2,7
FIR04988,9,4,12.844373,77.673237,2025-11-19,1900-01-01 12:17:52,1,1,50,2,6,12
FIR04989,3,13,13.001719,77.573438,2026-07-12,1900-01-01 07:53:19,2,1,64,1,3,7
FIR04990,8,2,12.946675,77.568497,2024-08-11,1900-01-01 02:14:42,1,2,54,0,3,2
FIR04991,5,14,12.954802,77.695709,2024-10-19,1900-01-01 20:44:54,0,0,63,0,2,20
FIR04992,0,0,12.915346,77.610525,2024-11-08,1900-01-01 13:01:19,2,0,28,1,0,13
FIR04993,8,4,12.838798,77.677521,2026-01-30,1900-01-01 19:56:44,1,2,42,2,0,19
FIR04994,5,8,12.920004,77.597107,2026-07-20,1900-01-01 21:28:07,0,2,41,0,1,21
FIR04995,8,15,12.988815,77.551931,2025-11-11,1900-01-01 06:23:13,1,0,65,1,5,6
FIR04996,8,3,12.924647,77.673115,2026-06-27,1900-01-01 19:09:27,1,0,22,0,2,19
FIR04997,0,5,12.90911,77.645017,2025-02-12,1900-01-01 20:42:00,2,0,38,2,6,20
FIR04998,1,18,13.099797,77.59461,2025-08-09,1900-01-01 21:05:48,2,2,19,1,2,21
FIR04999,1,15,12.988439,77.550907,2024-09-12,1900-01-01 21:11:08,2,2,69,1,4,21
FIR05000,7,1,12.91959,77.575758,2024-09-29,1900-01-01 14:42:33,0,0,64,1,3,14
FIR05001,1,14,12.959065,77.692721,2026-04-02,1900-01-01 19:10:23,2,2,23,2,4,19
FIR05002,4,1,12.919875,77.576858,2025-10-24,1900-01-01 09:40:53,2,0,30,1,0,9
FIR05003,9,14,12.95443,77.702391,2024-09-14,1900-01-01 09:22:51,1,0,66,1,2,9
FIR05004,1,5,12.906744,77.64827,2026-06-18,1900-01-01 12:22:42,2,1,69,2,4,12
FIR05005,2,1,12.914762,77.576669,2026-05-14,1900-01-01 07:52:29,2,1,36,1,4,7
FIR05006,1,16,12.99007,77.600936,2024-09-13,1900-01-01 18:32:32,2,0,40,1,0,18
FIR05007,1,11,12.974087,77.603407,2026-05-01,1900-01-01 05:45:01,2,1,51,1,0,5
FIR05008,4,1,12.914039,77.570756,2025-10-31,1900-01-01 02:46:08,2,2,46,0,0,2
FIR05009,6,16,12.982521,77.600383,2025-07-06,1900-01-01 20:09:51,0,0,34,2,3,20
FIR05010,7,15,12.991229,77.555783,2025-01-15,1900-01-01 15:33:10,0,1,61,0,6,15
FIR05011,2,13,13.00495,77.572518,2024-08-30,1900-01-01 09:54:14,2,1,61,1,0,9
FIR05012,0,12,12.980435,77.567327,2025-09-24,1900-01-01 14:53:36,2,1,57,1,6,14
FIR05013,0,2,12.938548,77.57137,2026-05-03,1900-01-01 23:20:08,2,2,35,0,3,23
FIR05014,5,12,12.977734,77.566937,2026-07-12,1900-01-01 08:55:46,0,0,53,1,3,8
FIR05015,2,5,12.914632,77.648537,2025-04-19,1900-01-01 04:11:16,2,1,52,1,2,4
FIR05016,3,3,12.929499,77.672722,2024-09-26,1900-01-01 18:40:51,2,0,46,1,4,18
FIR05017,1,11,12.980554,77.608064,2025-01-03,1900-01-01 03:45:55,2,0,21,2,0,3
FIR05018,7,2,12.943053,77.575018,2025-07-29,1900-01-01 17:50:30,0,2,58,0,5,17
FIR05019,2,17,12.968656,77.751727,2025-07-04,1900-01-01 06:07:42,2,0,33,2,0,6
FIR05020,8,1,12.91641,77.56881,2025-05-18,1900-01-01 05:43:30,1,0,43,2,3,5
FIR05021,7,2,12.937583,77.571198,2025-02-03,1900-01-01 10:58:46,0,0,26,2,1,10
FIR05022,2,4,12.840478,77.672544,2025-07-10,1900-01-01 05:28:35,2,0,28,0,4,5
FIR05023,1,2,12.938841,77.57053,2024-12-14,1900-01-01 10:24:06,2,0,31,2,2,10
FIR05024,3,18,13.09835,77.594291,2025-08-03,1900-01-01 00:38:32,2,2,47,2,3,0
FIR05025,8,14,12.962173,77.700314,2024-10-05,1900-01-01 21:33:01,1,2,26,0,2,21
FIR05026,2,8,12.929914,77.594307,2024-09-22,1900-01-01 05:08:07,2,2,59,0,3,5
FIR05027,3,2,12.9453,77.572437,2026-04-30,1900-01-01 13:12:25,2,0,22,2,4,13
FIR05028,6,7,12.97461,77.636681,2025-02-13,1900-01-01 03:46:49,0,1,52,1,4,3
FIR05029,4,3,12.929615,77.67335,2024-09-23,1900-01-01 00:00:03,2,2,54,0,1,0
FIR05030,5,9,13.007087,77.69314,2025-08-02,1900-01-01 04:04:08,0,2,45,2,2,4
FIR05031,8,5,12.911941,77.648884,2025-10-09,1900-01-01 04:54:42,1,2,49,1,4,4
FIR05032,5,9,13.010831,77.693875,2026-01-09,1900-01-01 01:53:39,0,1,37,2,0,1
FIR05033,1,13,12.998704,77.571963,2024-11-22,1900-01-01 13:57:06,2,2,51,1,0,13
FIR05034,7,8,12.924042,77.589659,2026-07-04,1900-01-01 22:22:32,0,2,61,2,2,22
FIR05035,1,9,13.011815,77.697072,2025-05-04,1900-01-01 16:30:05,2,0,60,2,3,16
FIR05036,6,0,12.914686,77.61472,2026-07-15,1900-01-01 10:11:45,0,2,20,2,6,10
FIR05037,9,5,12.912778,77.652183,2025-12-11,1900-01-01 08:22:51,1,1,20,1,4,8
FIR05038,8,4,12.836838,77.680442,2025-01-18,1900-01-01 06:49:34,1,0,62,0,2,6
FIR05039,6,5,12.912844,77.646531,2025-10-03,1900-01-01 11:59:10,0,1,50,2,0,11
FIR05040,6,5,12.90983,77.648648,2025-05-02,1900-01-01 02:25:20,0,1,42,1,0,2
FIR05041,1,2,12.944813,77.575264,2025-01-21,1900-01-01 16:06:12,2,1,33,0,5,16
FIR05042,1,7,12.981872,77.639467,2025-12-02,1900-01-01 17:58:14,2,1,37,1,5,17
FIR05043,3,5,12.90967,77.652263,2024-11-21,1900-01-01 14:23:01,2,1,20,1,4,14
FIR05044,1,7,12.975363,77.636297,2025-06-05,1900-01-01 19:34:55,2,1,57,2,4,19
FIR05045,0,3,12.925807,77.677405,2025-10-31,1900-01-01 18:01:20,2,2,18,1,0,18
FIR05046,0,7,12.97721,77.637633,2026-02-27,1900-01-01 17:47:46,2,2,57,2,0,17
FIR05047,5,16,12.989571,77.60947,2025-02-03,1900-01-01 07:21:46,0,1,66,2,1,7
FIR05048,8,12,12.975584,77.571533,2026-02-02,1900-01-01 12:39:25,1,2,23,2,1,12
FIR05049,1,2,12.943422,77.571503,2026-02-18,1900-01-01 10:44:21,2,2,23,2,6,10
FIR05050,2,5,12.910683,77.648082,2025-03-31,1900-01-01 15:30:09,2,0,43,0,1,15
FIR05051,4,6,13.04019,77.596489,2025-04-20,1900-01-01 08:15:01,2,2,46,2,3,8
FIR05052,9,12,12.975179,77.568634,2026-03-13,1900-01-01 04:31:09,1,0,64,2,0,4
FIR05053,1,1,12.916109,77.571115,2026-06-24,1900-01-01 10:31:23,2,2,29,1,6,10
FIR05054,2,4,12.835607,77.672342,2025-11-14,1900-01-01 19:48:02,2,2,62,0,0,19
FIR05055,7,3,12.929976,77.673306,2024-09-14,1900-01-01 17:45:58,0,2,32,0,2,17
FIR05056,7,10,12.931533,77.628105,2025-04-18,1900-01-01 06:25:30,0,1,61,1,0,6
FIR05057,2,2,12.941424,77.572783,2026-03-20,1900-01-01 22:53:59,2,1,64,2,0,22
FIR05058,9,11,12.980401,77.609136,2026-01-14,1900-01-01 10:03:05,1,2,29,2,6,10
FIR05059,6,12,12.975418,77.568056,2025-10-27,1900-01-01 23:35:00,0,2,55,0,1,23
FIR05060,6,8,12.92367,77.591133,2025-05-10,1900-01-01 13:56:06,0,1,67,1,2,13
FIR05061,6,18,13.10399,77.591558,2025-03-27,1900-01-01 22:41:05,0,2,32,2,4,22
FIR05062,2,11,12.971487,77.607423,2025-12-26,1900-01-01 10:05:41,2,1,28,0,0,10
FIR05063,5,12,12.977118,77.573214,2025-06-30,1900-01-01 10:52:52,0,0,24,2,1,10
FIR05064,4,4,12.839765,77.672238,2024-11-06,1900-01-01 19:03:25,2,2,64,0,6,19
FIR05065,7,17,12.968611,77.753383,2025-01-29,1900-01-01 07:43:14,0,0,63,0,6,7
FIR05066,0,3,12.926196,77.675623,2026-01-29,1900-01-01 13:50:56,2,2,67,1,4,13
FIR05067,2,12,12.974452,77.572661,2025-11-13,1900-01-01 16:17:58,2,2,21,1,4,16
FIR05068,1,15,12.988893,77.553791,2025-07-19,1900-01-01 20:43:31,2,0,50,2,2,20
FIR05069,5,17,12.969552,77.752855,2025-04-01,1900-01-01 23:20:11,0,2,39,2,5,23
FIR05070,5,17,12.967425,77.749706,2024-10-12,1900-01-01 13:42:15,0,0,55,0,2,13
FIR05071,8,11,12.971455,77.603147,2025-09-13,1900-01-01 11:45:23,1,2,35,0,2,11
FIR05072,1,6,13.032909,77.600431,2025-09-08,1900-01-01 07:25:56,2,0,39,2,1,7
FIR05073,1,10,12.938547,77.628484,2024-09-20,1900-01-01 22:00:47,2,0,55,1,0,22
FIR05074,6,7,12.981708,77.643962,2025-08-15,1900-01-01 21:06:53,0,2,57,1,0,21
FIR05075,3,12,12.977144,77.566732,2025-01-01,1900-01-01 22:06:13,2,1,33,0,6,22
FIR05076,1,13,12.998606,77.567112,2025-12-03,1900-01-01 01:13:16,2,0,46,0,6,1
FIR05077,2,11,12.978184,77.60012,2026-01-16,1900-01-01 11:15:44,2,1,32,2,0,11
FIR05078,1,18,13.098916,77.594602,2026-07-06,1900-01-01 02:50:15,2,0,29,0,1,2
FIR05079,6,5,12.91214,77.651603,2026-01-10,1900-01-01 01:24:34,0,1,42,2,2,1
FIR05080,9,7,12.974813,77.636099,2025-12-21,1900-01-01 22:17:44,1,1,34,2,3,22
FIR05081,9,12,12.982411,77.574453,2025-01-16,1900-01-01 21:17:11,1,1,63,0,4,21
FIR05082,7,18,13.105139,77.599422,2025-09-30,1900-01-01 18:34:28,0,1,35,1,5,18
FIR05083,5,4,12.837409,77.673736,2025-03-26,1900-01-01 18:53:10,0,0,25,2,6,18
FIR05084,3,9,13.003374,77.697967,2025-01-02,1900-01-01 14:51:55,2,1,50,2,4,14
